Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
EOS,2019-03-27,3.6426594905,3.6261754944,3.6507283347,3.5814350403
EOS,2019-03-28,4.2532473657,3.7239136637,4.3122782895,3.6991337717
EOS,2019-03-29,4.2344320085,4.2532479707,4.310189894,4.1615921852
EOS,2019-03-30,4.2823817858,4.2344323921,4.3847398338,4.1936398288
EOS,2019-03-31,4.1518398443,4.2939866906,4.3157804034,3.9895699772
EOS,2019-04-01,4.1925163864,4.1518398443,4.2423137782,4.0821467037
EOS,2019-04-02,4.2134653853,4.1925159151,4.2474065548,4.1351860669
EOS,2019-04-03,4.9865236813,4.2134681652,4.9913373255,4.1587564879
EOS,2019-04-04,5.2961888354,4.9865261947,5.8779584595,4.9382719106
EOS,2019-04-05,5.0359568357,5.2352290843,5.3519189569,4.8565918255
EOS,2019-04-06,5.339037737,5.0365850086,5.3496301674,5.0345518592
EOS,2019-04-07,5.3259298425,5.3300549917,5.6878334388,5.0877989568
EOS,2019-04-08,5.4578557554,5.3259022167,5.514829354,5.2632125671
EOS,2019-04-09,5.5283251034,5.4578557554,5.6544606698,5.2723774373
EOS,2019-04-10,5.5652820423,5.5283221741,5.6567545254,5.3281282815
EOS,2019-04-11,5.778189226,5.5659541152,6.0064004385,5.5451566215
EOS,2019-04-12,5.3507821357,5.8639702784,5.8727151423,5.1392365734
EOS,2019-04-13,5.394373925,5.3371072063,5.4819450797,5.1036513465
EOS,2019-04-14,5.3186057106,5.394373925,5.4267259391,5.2213716886
EOS,2019-04-15,5.5282426964,5.3150478567,5.5727327919,5.245708188
EOS,2019-04-16,5.3562238988,5.5692443077,5.6274475237,5.2547600582
EOS,2019-04-17,5.4794675789,5.3562238988,5.5361248954,5.3054815735
EOS,2019-04-18,5.4386368627,5.4794675789,5.571037737,5.3865269199
EOS,2019-04-19,5.4834078462,5.4402210504,5.5635447223,5.4348592964
EOS,2019-04-20,5.5671523973,5.4888131682,5.6032748832,5.3736381294
EOS,2019-04-21,5.5421444277,5.5671523973,5.6131200974,5.5066744069
EOS,2019-04-22,5.3767792244,5.5421444206,5.5856334503,5.1780776516
EOS,2019-04-23,5.3961318056,5.3903508921,5.4149407631,5.2960989837
EOS,2019-04-24,5.3345959478,5.3961318056,5.4958519127,5.251451951
EOS,2019-04-25,5.0095589642,5.3345695783,5.3440293935,4.8852662941
EOS,2019-04-26,4.7875859601,5.0095589642,5.0894188183,4.7832208503
EOS,2019-04-27,4.8493221358,4.7674990361,5.0104300149,4.6783068085
EOS,2019-04-28,4.8719462655,4.8493219526,4.9264911272,4.8032830789
EOS,2019-04-29,4.8046144022,4.8719462655,4.9102464477,4.7196623318
EOS,2019-04-30,4.5788945019,4.8118262897,4.8239497342,4.5395563938
EOS,2019-05-01,4.8713307132,4.5788950368,4.8773379425,4.5667845176
EOS,2019-05-02,4.8029041064,4.8713307132,4.9173749456,4.7326466048
EOS,2019-05-03,4.863737508,4.8288528286,4.8946666813,4.7340842662
EOS,2019-05-04,5.0905774332,4.863737508,5.1625385596,4.8289826491
EOS,2019-05-05,5.0900645591,5.0765558292,5.1799569294,4.8851611817
EOS,2019-05-06,4.992156725,5.0528422122,5.0783775382,4.9503955778
EOS,2019-05-07,5.0367445469,4.992156725,5.072681085,4.8093140304
EOS,2019-05-08,4.9999851908,4.9811529232,5.1091168961,4.9213586588
EOS,2019-05-09,5.0075720895,4.932465559,5.0153992876,4.8721294444
EOS,2019-05-10,4.9839726884,5.0075867383,5.0831973339,4.9374671758
EOS,2019-05-11,4.9991030913,4.9839727877,5.0965175471,4.7809199451
EOS,2019-05-12,5.6005729748,4.9817392856,5.6143326019,4.9727660541
EOS,2019-05-13,5.4663980916,5.5180262703,5.7452442088,5.3028720571
EOS,2019-05-14,5.6477060009,5.4663980916,5.845032209,5.4174427622
EOS,2019-05-15,6.0731894769,5.6477060832,6.2788646058,5.5663737867
EOS,2019-05-16,6.5818352579,6.2048766394,6.6217920337,6.133814625
EOS,2019-05-17,6.7347369799,6.581835258,7.1191493569,6.514133835
EOS,2019-05-18,6.324490942,6.7347979196,6.9007330451,6.0211903435
EOS,2019-05-19,6.3580247905,6.324490942,6.4931161714,6.2588272837
EOS,2019-05-20,6.7897945443,6.3217066408,6.7898869228,6.3019412357
EOS,2019-05-21,6.2302329676,6.7897981769,6.8416923334,5.9678477096
EOS,2019-05-22,6.3053878549,6.2632325858,6.3980525379,6.1224959514
EOS,2019-05-23,5.9710516257,6.3053721421,6.3751418821,5.8264654134
EOS,2019-05-24,6.0904772312,5.9737493436,6.1323580849,5.7468734416
EOS,2019-05-25,6.4981796141,6.048605859,6.6226746815,5.9921847928
EOS,2019-05-26,6.440291187,6.4382495774,6.5748592795,6.3073249159
EOS,2019-05-27,6.8801980799,6.440299922,6.9988729105,6.237329431
EOS,2019-05-28,7.9139677174,6.8796131176,8.0002068398,6.8754261905
EOS,2019-05-29,8.0751941522,8.0213402278,8.2352002081,7.6762960072
EOS,2019-05-30,8.0874956241,8.0752295141,8.2405696676,7.5414132728
EOS,2019-05-31,7.3566142083,7.9944894788,8.5145292007,5.4523787521
EOS,2019-06-01,8.350426891,7.3562024199,8.3663870725,2.2843634423
EOS,2019-06-02,8.2428537868,8.3514013397,8.6960333896,7.8025452673
EOS,2019-06-03,7.718936162,8.244573844,8.2956823342,4.9807327524
EOS,2019-06-04,6.9570941008,7.7165194577,7.7846732066,5.1259243527
EOS,2019-06-05,6.2318621588,6.6871428987,6.8669759401,2.0021003411
EOS,2019-06-06,6.4208150879,6.2321979873,6.527691698,4.7725674024
EOS,2019-06-07,6.2629860363,6.4307145503,6.5248975953,4.6738887811
EOS,2019-06-08,6.7364444703,6.2626593705,6.8020312697,4.7076443917
EOS,2019-06-09,6.3928448663,6.7364440423,6.7416151462,4.3886925671
EOS,2019-06-10,6.0983490286,6.3654963311,6.499921481,4.4041881473
EOS,2019-06-11,6.3706732589,6.0983632573,6.5133277792,6.0417745898
EOS,2019-06-12,6.323085158,6.4519475465,6.5061446628,1.4850672466
EOS,2019-06-13,6.3932907828,6.3230257536,6.4780257458,4.5709977983
EOS,2019-06-14,6.4745087041,6.4451928532,6.6316482749,4.6139881165
EOS,2019-06-15,6.5529194076,6.4747058398,6.5642227097,4.6556215588
EOS,2019-06-16,6.9071064557,6.5724026949,6.966337027,4.6841978917
EOS,2019-06-17,7.0141436666,6.908694106,7.2282856145,5.0623814703
EOS,2019-06-18,7.1749025419,7.0141113904,7.2507768609,6.8735248941
EOS,2019-06-19,6.7195145459,7.1444252702,7.1654608433,6.5947621078
EOS,2019-06-20,6.8773570757,6.7189673658,6.9649332624,4.4433534942
EOS,2019-06-21,6.8201988909,6.8772062707,6.9185006446,4.2426799043
EOS,2019-06-22,6.9908501149,6.8205297568,7.1371616719,4.8443286553
EOS,2019-06-23,7.3013602213,7.0572779263,7.5817852558,6.9827216253
EOS,2019-06-24,7.312622255,7.3036565427,7.5947470273,7.1146157674
EOS,2019-06-25,7.1727048309,7.3135155692,7.3135155692,4.9736475368
EOS,2019-06-26,7.1835042862,7.1731805769,7.2962496139,6.926757272
EOS,2019-06-27,6.5546004012,7.1856801197,7.3962200135,6.0449381454
EOS,2019-06-28,5.9289588366,6.5539024794,6.7833346488,5.5276752545
EOS,2019-06-29,6.1347638228,5.9281033988,6.2393165929,5.6472590889
EOS,2019-06-30,6.2714156486,6.1915340606,6.3365648401,5.93559434
EOS,2019-07-01,5.7143319801,6.2703857993,6.3808825266,5.6415497963
EOS,2019-07-02,5.8980606098,5.7159512492,5.9717297043,5.5100488962
EOS,2019-07-03,5.880126497,5.898791149,6.1272187535,5.5525609474
EOS,2019-07-04,6.0688664068,5.8684074003,6.1099520842,5.8232728453
EOS,2019-07-05,5.8801624816,6.0685184008,6.0802287834,5.817899891
EOS,2019-07-06,5.7337745774,5.7045704468,5.8853900175,5.6612331491
EOS,2019-07-07,5.7620940652,5.7344002998,5.993163943,5.7059012588
EOS,2019-07-08,5.9384366047,5.7601566601,6.0581108914,5.7373573882
EOS,2019-07-09,5.9706159055,5.9387698825,6.0203377057,5.8419230361
EOS,2019-07-10,5.8774145449,5.9704458099,6.0300050911,5.8497480432
EOS,2019-07-11,5.1968970851,5.8960876876,5.9243465165,5.0230915289
EOS,2019-07-12,4.6933259703,5.1971604234,5.2862550188,4.3878418045
EOS,2019-07-13,4.8074473582,4.6937136071,4.8739203126,4.5936748968
EOS,2019-07-14,4.7190004475,4.8074777645,4.8285182453,4.5680700025
EOS,2019-07-15,4.2194816607,4.756535582,4.7765597766,4.0684416077
EOS,2019-07-16,4.3470671112,4.2176356181,4.4302881907,3.9753939606
EOS,2019-07-17,3.6656926087,4.3469694646,4.3801648429,3.3414995553
EOS,2019-07-18,3.9315798308,3.6668967703,4.1234279654,3.5219876754
EOS,2019-07-19,4.1161425903,3.8381225705,4.2436774909,3.753031444
EOS,2019-07-20,4.0143167771,4.1161333581,4.1589390907,3.8167373673
EOS,2019-07-21,4.4249156638,4.0460944089,4.481055144,4.0029218944
EOS,2019-07-22,4.3186022223,4.4243115883,4.4494157162,4.1599158589
EOS,2019-07-23,4.1105375013,4.3193487736,4.4166522795,3.954505696
EOS,2019-07-24,4.1985802932,4.1105220337,4.2801799754,3.9561675924
EOS,2019-07-25,4.4621618348,4.1513382981,4.6405836957,4.0110204336
EOS,2019-07-26,4.5650878386,4.4605546054,4.709632312,4.4424968335
EOS,2019-07-27,4.5916994212,4.5647539401,4.7118244411,4.4201558157
EOS,2019-07-28,4.2555888006,4.5913742708,4.7647959308,4.1177558683
EOS,2019-07-29,4.1466635282,4.2714049213,4.3353852206,3.8765473421
EOS,2019-07-30,4.1870961904,4.275477348,4.3832538062,4.0967605761
EOS,2019-07-31,4.195235273,4.1871436547,4.2901431654,4.1277146055
EOS,2019-08-01,4.3853175329,4.1952960381,4.410022593,4.1904992365
EOS,2019-08-02,4.3121684015,4.3845153513,4.4480470874,4.2234294727
EOS,2019-08-03,4.1684092762,4.3123372921,4.3486901751,4.0483532672
EOS,2019-08-04,4.2767149842,4.168460397,4.3613447309,4.1596401936
EOS,2019-08-05,4.2297780106,4.2767128243,4.3125644824,4.1789064211
EOS,2019-08-06,4.4972718818,4.2303861498,4.578281105,4.2196479225
EOS,2019-08-07,4.1626503296,4.4976138977,4.4976138977,4.0528515136
EOS,2019-08-08,4.2195596509,4.1632128898,4.2802133102,4.1293290661
EOS,2019-08-09,4.1605985515,4.2194686639,4.2320606565,4.0808127436
EOS,2019-08-10,3.8819886532,4.1608406113,4.19881127,3.7849905516
EOS,2019-08-11,4.0715209908,3.8820295503,4.1281452777,3.8502796934
EOS,2019-08-12,4.1961182727,4.0512918247,4.2497107867,4.0486827527
EOS,2019-08-13,4.1292214829,4.1960696457,4.2076678427,4.076366527
EOS,2019-08-14,4.0633309097,4.1291308595,4.1356483442,3.9558410836
EOS,2019-08-15,3.7055422607,4.0680450789,4.1131799712,3.5619939109
EOS,2019-08-16,3.6482631977,3.7057285841,3.7139557445,3.5061715047
EOS,2019-08-17,3.6063470348,3.6220084692,3.6557411814,3.4761251106
EOS,2019-08-18,3.5706361972,3.6069722009,3.616620067,3.4899101792
EOS,2019-08-19,3.7066774288,3.5615701036,3.7660585646,3.5126098603
EOS,2019-08-20,3.7028973416,3.7067079545,3.7894521239,3.647987697
EOS,2019-08-21,3.7019685145,3.7031731741,3.7324824859,3.6008199178
EOS,2019-08-22,3.4942323008,3.7023681838,3.7054543856,3.3555919467
EOS,2019-08-23,3.6613745048,3.4944728239,3.7107391417,3.449625111
EOS,2019-08-24,3.6661388816,3.6372619681,3.7719879273,3.6024143343
EOS,2019-08-25,3.6690322276,3.674613138,3.6864661643,3.5450318834
EOS,2019-08-26,3.5391093773,3.6689202138,3.6957494026,3.4694516801
EOS,2019-08-27,3.5740246731,3.5520897095,3.6964062051,3.5357741993
EOS,2019-08-28,3.5195730853,3.5735897541,3.5931298799,3.4902126379
EOS,2019-08-29,3.2688635064,3.5461504202,3.5551235795,3.1147163405
EOS,2019-08-30,3.2057221156,3.2688557038,3.27665123,3.0576126089
EOS,2019-08-31,3.215475615,3.2053636928,3.2872280056,3.16104367
EOS,2019-09-01,3.3486885813,3.2146862025,3.4123650351,3.1886317483
EOS,2019-09-02,3.2832622821,3.3486385212,3.3527332276,3.0986630731
EOS,2019-09-03,3.3284315724,3.2834134169,3.3824632553,3.2206643688
EOS,2019-09-04,3.4241622545,3.3279195874,3.464358268,3.3075698353
EOS,2019-09-05,3.3007120711,3.4242031716,3.4249491452,3.271302033
EOS,2019-09-06,3.2548888798,3.3006710944,3.3340634174,3.2044816704
EOS,2019-09-07,3.2000890394,3.2546560039,3.3714309415,3.1095788002
EOS,2019-09-08,3.5866088855,3.1986824513,3.6757970119,3.1926001871
EOS,2019-09-09,3.7422060483,3.56994944,3.8133663357,3.5159866467
EOS,2019-09-10,3.9174228788,3.7427138092,3.9408016918,3.6154915216
EOS,2019-09-11,3.7445884627,3.9168400359,3.9516468282,3.6551458844
EOS,2019-09-12,3.7251336312,3.7723147145,3.8090702319,3.644744073
EOS,2019-09-13,3.7455798144,3.7247812666,3.7878615108,3.6745935389
EOS,2019-09-14,3.7228113031,3.7455766341,3.7530170848,3.6784885047
EOS,2019-09-15,4.0317884537,3.7229570379,4.1080635272,3.6923036592
EOS,2019-09-16,4.06508921,4.0317329091,4.1528739025,4.0140546263
EOS,2019-09-17,4.0956750938,4.0650817769,4.1575476077,3.9455930254
EOS,2019-09-18,4.1788220739,4.0956679936,4.2384427471,4.0271439214
EOS,2019-09-19,4.1165969722,4.178716341,4.178716341,4.0519274852
EOS,2019-09-20,3.9575366108,4.0806973291,4.0899231525,3.8092714779
EOS,2019-09-21,3.9281732117,3.9576240407,3.9874010591,3.830932866
EOS,2019-09-22,4.0033167909,3.9281857817,4.0736803058,3.9261692933
EOS,2019-09-23,3.8171798655,4.0032775711,4.0272780362,3.7374160281
EOS,2019-09-24,3.7223045844,3.8171815833,3.8578662971,3.6587611965
EOS,2019-09-25,2.8643091315,3.7204814748,3.7320819736,2.4520682811
EOS,2019-09-26,2.8549578932,2.7727086652,2.9555508018,2.6946088254
EOS,2019-09-27,2.7857387877,2.8551145077,2.8811433254,2.589000594
EOS,2019-09-28,2.8339217785,2.785921556,2.8891991953,2.692226966
EOS,2019-09-29,2.8273125473,2.8360963055,2.8751607196,2.7791865393
EOS,2019-09-30,2.8022459917,2.8274314384,2.8450179107,2.6819261355
EOS,2019-10-01,2.9331514313,2.782671595,3.0338895313,2.7226036141
EOS,2019-10-02,2.9587939505,2.971780639,3.1185866945,2.8676452209
EOS,2019-10-03,2.9889820666,2.9586599186,3.0415454244,2.895094525
EOS,2019-10-04,2.9261524841,2.988980633,3.022822497,2.8166386467
EOS,2019-10-05,3.0401255833,2.933310069,3.0872775033,2.8755765265
EOS,2019-10-06,2.9905248525,3.0401185676,3.0403854698,2.9277998454
EOS,2019-10-07,2.8997899918,2.9940783375,3.0026161759,2.8501436823
EOS,2019-10-08,3.220076079,2.8999509945,3.2388452388,2.8905615061
EOS,2019-10-09,3.1649155644,3.2213148426,3.2559464303,3.1136503921
EOS,2019-10-10,3.2319236247,3.1613503559,3.3142750092,3.1142585167
EOS,2019-10-11,3.1237421758,3.2319146362,3.2582887705,3.0362873323
EOS,2019-10-12,3.0728706918,3.1237394663,3.2010223469,3.0331634986
EOS,2019-10-13,3.0873460353,3.0728523093,3.1463890176,3.04176966
EOS,2019-10-14,3.1180716495,3.0689393577,3.1373834233,3.0436177076
EOS,2019-10-15,3.1556506411,3.1180932395,3.1943284582,3.0962182075
EOS,2019-10-16,2.96308188,3.163887,3.17224806,2.83574245
EOS,2019-10-17,2.9196066773,2.9631674297,2.9859094871,2.852398553
EOS,2019-10-18,2.9540752605,2.9195844063,2.9648567573,2.8820606354
EOS,2019-10-19,2.8916934395,2.9540756234,2.956707264,2.7188289055
EOS,2019-10-20,2.8690542322,2.8816119887,2.9275894349,2.8350943159
EOS,2019-10-21,2.9277611238,2.86917036,2.9418331367,2.8224677721
EOS,2019-10-22,2.9219926467,2.9273469864,2.9748209141,2.8696051831
EOS,2019-10-23,2.9228975705,2.9219846524,3.0266520576,2.8907501721
EOS,2019-10-24,2.6728748018,2.894088241,2.9094728149,2.5342326852
EOS,2019-10-25,2.7522689184,2.6728548498,2.7817903191,2.6541693428
EOS,2019-10-26,3.1655068485,2.7253433377,3.3315181171,2.7207446805
EOS,2019-10-27,3.0981551007,3.1655678907,3.556503384,2.991083848
EOS,2019-10-28,3.3502575718,3.14338087,3.4941172864,3.0779644664
EOS,2019-10-29,3.3407906186,3.3502229421,3.5559634807,3.2577666247
EOS,2019-10-30,3.423394326,3.2879731551,3.4615473101,3.2805451861
EOS,2019-10-31,3.2884833383,3.422651919,3.4314186485,3.189028501
EOS,2019-11-01,3.2486938036,3.2883955464,3.3280121214,3.1727249494
EOS,2019-11-02,3.3439482906,3.248787267,3.3886195385,3.2052848237
EOS,2019-11-03,3.3216352257,3.3455603834,3.3813328281,3.296464819
EOS,2019-11-04,3.2805789715,3.3216546992,3.3426653951,3.1895309028
EOS,2019-11-05,3.4224538426,3.280505812,3.5025340861,3.2403105387
EOS,2019-11-06,3.611244421,3.4436316846,3.6888717025,3.4093205486
EOS,2019-11-07,3.5939306,3.6111598234,3.6757038678,3.5516224047
EOS,2019-11-08,3.4798057851,3.5938536219,3.6322062395,3.4234206009
EOS,2019-11-09,3.4249321704,3.4642592277,3.5492059897,3.3239597013
EOS,2019-11-10,3.4796758513,3.4250255147,3.4985885761,3.400669614
EOS,2019-11-11,3.6000034801,3.4795762075,3.6589502763,3.4491383678
EOS,2019-11-12,3.4467079531,3.5998142317,3.6027122407,3.4050232565
EOS,2019-11-13,3.4673889476,3.4467102925,3.5158604393,3.3845219222
EOS,2019-11-14,3.4493043536,3.4673204607,3.4881911297,3.4210569375
EOS,2019-11-15,3.3853970859,3.4748264028,3.4794873613,3.3401369542
EOS,2019-11-16,3.3548024547,3.3854065318,3.4973829461,3.2896536688
EOS,2019-11-17,3.3836306976,3.3548005097,3.4020673913,3.3166188601
EOS,2019-11-18,3.3978884599,3.3836307663,3.4436581371,3.3289853891
EOS,2019-11-19,3.1913790249,3.39596714,3.4005027777,3.0189680715
EOS,2019-11-20,3.1194027454,3.1913746342,3.1974515819,3.0199089226
EOS,2019-11-21,3.0756367638,3.1171085567,3.1489549123,3.0472547915
EOS,2019-11-22,2.8151260269,3.076059003,3.1145918676,2.7354201437
EOS,2019-11-23,2.6164810847,2.8174923612,2.8440591568,2.4582417212
EOS,2019-11-24,2.680036682,2.6167734252,2.7080230059,2.5657506856
EOS,2019-11-25,2.4916872775,2.680179184,2.6999095497,2.3649840031
EOS,2019-11-26,2.5697940862,2.4161706952,2.6195502026,2.3417190048
EOS,2019-11-27,2.6205527858,2.5704034526,2.6371529429,2.520478744
EOS,2019-11-28,2.6878647232,2.6206276803,2.7461024589,2.4893211072
EOS,2019-11-29,2.6141318359,2.6878178911,2.697388262,2.6071366689
EOS,2019-11-30,2.7873240528,2.6147712293,2.8315258386,2.5975616638
EOS,2019-12-01,2.7566310479,2.7959927483,2.8210785145,2.7171853368
EOS,2019-12-02,2.8015196525,2.7566454098,2.855399293,2.6643314133
EOS,2019-12-03,2.6929933502,2.8010535379,2.806861883,2.6474690345
EOS,2019-12-04,2.7122237302,2.6798824726,2.7419377492,2.6502500658
EOS,2019-12-05,2.6396452581,2.7122474445,2.7745580155,2.5648082708
EOS,2019-12-06,2.6810767087,2.639514427,2.7055022586,2.6198465797
EOS,2019-12-07,2.7267768867,2.6855644485,2.7462783708,2.6644821081
EOS,2019-12-08,2.7331509757,2.727362564,2.7597626118,2.71189723
EOS,2019-12-09,2.7584348204,2.7331582768,2.7858361306,2.697807561
EOS,2019-12-10,2.6463800582,2.758428944,2.760380737,2.6143020837
EOS,2019-12-11,2.6021641479,2.6463917605,2.6666268913,2.5750186131
EOS,2019-12-12,2.5756775892,2.6022068529,2.618123732,2.5420152712
EOS,2019-12-13,2.5801070711,2.5742156183,2.6160917573,2.5119985873
EOS,2019-12-14,2.6174167191,2.5808503283,2.6421045616,2.5684433411
EOS,2019-12-15,2.5768113049,2.6173579958,2.6302044666,2.5461204201
EOS,2019-12-16,2.5705493002,2.5768108135,2.5947515801,2.5388429933
EOS,2019-12-17,2.3696412553,2.5704998645,2.5713659194,2.2917853421
EOS,2019-12-18,2.1844893158,2.3697474693,2.3718803516,2.1499337018
EOS,2019-12-19,2.4916711412,2.1845350907,2.5202474604,2.1611796006
EOS,2019-12-20,2.4562073396,2.4624646295,2.4999184933,2.4003605542
EOS,2019-12-21,2.471129159,2.4562263465,2.5342045442,2.420491804
EOS,2019-12-22,2.4866690741,2.4711453719,2.5014869143,2.4411659004
EOS,2019-12-23,2.4942629541,2.4866644946,2.5184700587,2.4423003346
EOS,2019-12-24,2.4672321876,2.4942597488,2.5492796634,2.4469580705
EOS,2019-12-25,2.5507023549,2.4674128341,2.5532711639,2.4464084456
EOS,2019-12-26,2.4894127638,2.550639632,2.5572448568,2.4511511624
EOS,2019-12-27,2.5190823849,2.4893682467,2.6335359432,2.4498682031
EOS,2019-12-28,2.5713765408,2.5190737093,2.5866287426,2.5010035346
EOS,2019-12-29,2.639945536,2.5714015045,2.6633085785,2.5641803767
EOS,2019-12-30,2.691204106,2.6399435393,2.7141854101,2.6145857569
EOS,2019-12-31,2.6276031278,2.6864360735,2.7151005507,2.5986113709
EOS,2020-01-01,2.5842319662,2.6276683405,2.6454391732,2.5590393575
EOS,2020-01-02,2.5972548468,2.5842320574,2.6349344369,2.570135842
EOS,2020-01-03,2.4561255,2.5974026686,2.6037727513,2.4193251177
EOS,2020-01-04,2.6347002014,2.4562278534,2.6583363256,2.427065236
EOS,2020-01-05,2.6464827172,2.6346568043,2.658493042,2.616112304
EOS,2020-01-06,2.6835312238,2.6464167476,2.7716566056,2.6366427138
EOS,2020-01-07,2.8322055971,2.6843940457,2.8446006896,2.6782096058
